timestamp,agent.name,rule.description,rule.level,rule.id
"Jan 8, 2026 @ 09:48:35.420",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.419",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.419",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.419",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.419",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.409",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.399",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.399",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.399",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:35.399",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:35.391",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:35.391",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:33.419",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.419",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.419",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.419",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.411",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.411",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.411",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.411",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.410",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.388",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:33.388",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:29.481",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.489",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:25.488",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:21.493",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.401",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.392",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.381",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.373",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.373",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.373",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.373",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.364",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:19.364",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.404",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:17.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.457",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.452",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:15.452",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.474",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:48:13.457",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.450",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.442",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.435",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.427",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.427",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.427",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.427",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.420",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.420",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.420",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.420",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.413",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.405",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:13.405",ubuntu-devangs,Multiple authentication failures.,10,40111
"Jan 8, 2026 @ 09:48:13.405",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.405",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.397",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.390",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.380",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.380",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.380",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.380",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.379",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.379",ubuntu-devangs,syslog: User missed the password more than one time,10,2502
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,syslog: User authentication failure.,5,2501
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.370",ubuntu-devangs,Maximum authentication attempts exceeded.,8,5758
"Jan 8, 2026 @ 09:48:13.361",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.361",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.361",ubuntu-devangs,sshd: authentication failed.,5,5760
"Jan 8, 2026 @ 09:48:13.361",ubuntu-devangs,sshd: authentication failed.,5,5760
