timestamp,agent.name,rule.description,rule.level,rule.id
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.998",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.994",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.993",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:45:00.993",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.026",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.025",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.025",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.025",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.025",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:59.023",ubuntu-devangs,PAM: Multiple failed logins in a small period of time.,10,5551
"Jan 8, 2026 @ 09:44:58.968",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:58.968",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:58.968",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:58.968",ubuntu-devangs,PAM: User login failed.,5,5503
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
"Jan 8, 2026 @ 09:44:58.953",ubuntu-devangs,sshd: Attempt to login using a non-existent user,5,5710
