timestamp,agent.name,rule.description,rule.level,rule.id
"Jan 9, 2026 @ 16:04:55.372",aditys-agent,Wazuh agent disconnected.,3,504
"Jan 9, 2026 @ 15:46:19.698",aditys-agent,WSearch was unavailable to handle a notification event.,5,60775
"Jan 9, 2026 @ 15:46:16.900",aditys-agent,System shutdown initiated.,3,67018
"Jan 9, 2026 @ 15:46:09.363",aditys-agent,Service startup type was changed,3,61104
"Jan 9, 2026 @ 15:40:41.349",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.349",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.316",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.316",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.282",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.282",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.247",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.247",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.213",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.213",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.185",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.185",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.167",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.153",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.137",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.125",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.101",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.101",aditys-agent,Windows Audit Policy changed,8,60112
"Jan 9, 2026 @ 15:40:41.101",aditys-agent,A process was created.,3,67027
"Jan 9, 2026 @ 15:39:39.482",aditys-agent,A process was created.,3,67027
"Jan 9, 2026 @ 15:39:39.408",aditys-agent,A process was created.,3,67027
"Jan 9, 2026 @ 15:39:37.705",aditys-agent,A process was created.,3,67027
"Jan 9, 2026 @ 15:39:29.780",aditys-agent,A process was created.,3,67027
"Jan 9, 2026 @ 15:39:29.770",aditys-agent,A process was created.,3,67027
